business_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
8fYvO8ZMILIlPcYNB9IA1w,4,3,4,2,6,6,2,0,1,0,0,1,0,0,0,0,2,1,1,1,0,0,5,4
v2GJWvZqEAjUc22hZUYzYw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CrMdi8f0YftE3_K3UZU6gw,0,4,8,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
WPCgtEG-bJt0cZtnM-x7yw,5,16,12,13,6,3,0,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
Px6jHbn82gk05QvazuXnJg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mrQqy-xU6nanRoPabNw-jA,0,1,2,2,4,3,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,3,1
urALunwW79g5ZzWzHQ250g,18,12,16,21,26,16,28,17,9,1,2,1,0,0,1,0,0,1,2,9,17,20,22,14
eGds23U24IJ2Ww_feC5RIg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,2
nW3Cq-PPmDLMMlDaeXLDqA,2,3,1,3,5,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
4ZZUy_puHjqkv5Z9OO9qKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MgaFkl7CTZZfXUJ79FIWGQ,3,13,49,53,23,18,6,4,2,0,1,0,2,1,0,2,2,1,2,0,0,2,1,1
eSaG2RWnxp7UuLGuUGqSSQ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Jgkabchcz1wa110z5QRREw,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,2,0,1,0
g_-ppoYkEYy6__nHbbeb5Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TkcgUqs4Hk8tQDLtq74gHA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
zlAALusttyFUDhGVvPaN7w,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,1,2,1,3,0,1,0
psWFACt7KyMbo5mYx4qMCA,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,7,6,3,1,0
gCueUS9rBzmLQqdVNU3iZg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,3,5,3,1,0
9PliBKLrTGttISgMwD5NDw,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shbayhg-r15fZEPdFeWlNg,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lXei5FmhVz-BHYU_RWMEqA,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3
7SJoMX5ti-VoEsEW6mJLRA,31,168,338,200,57,68,20,3,1,0,1,0,0,1,3,2,16,25,15,25,196,106,54,62
AQ3M-0jn-A44yKUevvLIXA,0,0,1,0,3,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
lJtdjZBK_j0G_RsdQci63A,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1
0YhT9HCBkU394IG6tQVtNQ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
x6Jtzp2kK7g94f4iR0CIQw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17UkAXwrC8aNOAZMrMq7Cw,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
uglkV5aFOFrKy5WxoedGJA,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,2
XbdLjQ2RK_htqs4ST1F_BQ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Re34YL2fiDMqSVU0DPAaaw,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DIpJ6yQn2U0fnxctTngtcw,1,8,12,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
TGvTBtJLdRazDM3x_9BNBQ,1,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,6,20,42,6,0,0,0,0
X9UCpBAJs7NRCXSNZCnvpQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
RcBw2MkTq9M6ViFOviMLfQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y7Js-07RF8d3N_AEtaw2VQ,37,46,54,61,47,46,30,17,4,3,0,1,0,0,1,4,1,2,34,51,67,54,55,56
GVHCYFp_o3FxzHKebmtdzQ,0,4,10,9,10,6,9,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
fblNi96kc_X37ESAguwPww,1,3,28,21,8,1,3,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
AaugT98lvRdCvNMpwOPv1A,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0
A3AO3lI5G6zTLlJmQ-YdSw,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NqBPd6I5zZ6uUVCKEJAwGw,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_i7EEGvv27S_JfYE8VFl6g,4,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1
nBs7-jK9mPDStJYiryJF1g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
xzpWh6VxRE6Iov2hlHr4ZA,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
FlLkjcSzfqmQBK6iEHRtTg,2,1,2,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2
JWldS1fDDZzLQkMgBJ4yUA,3,7,7,25,26,38,16,5,2,0,0,0,0,0,0,0,1,1,0,2,0,0,2,0
Kt5Ygh1yJkDqYlaP7ZSHJQ,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
EYOPM91BM039rYuAjgZbkg,4,3,4,9,12,22,28,18,12,2,1,1,0,0,0,3,3,2,1,1,2,2,1,1
mvZPTWWkvKNNnlcR4hySCw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0
LUWyLLDwjEr4UFDPiS3bEg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,6,1,0,1,0
eKU5_uhYPi4G1e2L1QpsEQ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B32Ghxep_UhiscserSXMSA,16,118,104,72,187,106,35,34,10,3,1,0,1,2,0,1,1,2,1,3,2,1,3,0
_73kJo3Yg6jGoXRkEYTIJg,0,2,1,0,2,0,0,0,1,0,0,0,0,0,1,0,2,1,2,4,2,1,2,5
C7u-m5Lyfp3doaNuc6eCZg,0,0,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
68O4uYCd0YToLOLqHTBSZQ,11,10,2,0,0,0,0,0,0,0,0,0,4,0,2,1,2,1,1,2,9,9,20,28
qRIiJcap2VrRqckBB5bDyg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
QAg4ZPTjcyP8saEffAaHlg,1,6,7,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
BiHhMMBh3xnHcaQbjlDDBg,0,0,0,0,0,2,1,2,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
XI5qSLv5VXwFW_cuKH1xEA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
hR-UnoiczWvlAtsHnwzkcg,1,1,1,3,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gJhMeq2nVH27tz8LqbD3eQ,0,2,22,17,13,16,5,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0
km4HVpSg68_LSgzm1JwNwg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
lKpq896ntOguhYcReDNrYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DnV2o694nhnjuRmyR39l3Q,8,100,68,66,158,85,46,32,9,3,0,0,0,1,0,0,3,4,1,3,5,3,11,27
BNe0cVbwk7RGUfmur9yl5w,0,21,10,9,3,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
v4nuyDiyzv2Tf81YrcrflQ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kp4i7on7rxFRkWceKfL2Ig,11,7,1,0,0,2,1,1,0,0,1,0,0,0,0,2,1,0,0,0,0,3,13,8
wFa5bQpsjwz4x3UaK1y3-Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
C3fO9MU4v13DJrkJL8hATg,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
XSC5ZEVeCsqNa-skiuUwOA,1,0,1,2,1,8,27,23,16,10,2,1,0,0,0,0,0,0,0,0,0,0,0,3
KDjtU27TN6vb8bPoEp2syg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5Yc1owD5Unq7Ko8H-ZAdYg,0,3,5,32,20,27,13,6,3,2,0,2,0,0,0,0,2,0,0,2,1,2,2,1
ZU3ZU_wGF2S4CKavMEtI_w,6,2,18,11,15,22,24,35,18,9,7,0,0,0,0,0,0,0,0,2,0,2,4,2
1DP5vHxJzCDbgawv0WC3yA,8,61,118,184,152,114,110,76,53,18,16,2,0,2,1,5,1,2,6,2,3,1,2,3
iYYu4breDYw2PddmmHyUoQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Lf_VHUKpXI-5xElxTBgNBg,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
4U2q9dCduyswaKbpXwwWXw,2,5,3,3,4,2,3,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
raepeYYxz534s7F0JhqKew,1,1,7,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
9KO6FrQIImrtcZ1s8yqn6A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
I7Cx_EekPL_7F4Jj3vz0GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diJLOTB7YfItRLcEr55MoQ,2,4,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2,3,0,1
M1Nn8Q-tHfyEgXtHK8kRcA,0,1,1,0,1,1,4,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1
JUygwe5d_MXCCOdk0WB30g,3,4,13,16,6,5,6,0,0,0,1,0,0,0,0,0,3,0,1,0,2,0,0,1
hqOsV1nimZwMnu5dj7op5Q,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
BCb1gqgvbK5vm2r9_tHLtQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jkGVr4dT73KONs7itZqnZA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brpFlUbcC05YaW5aShkwMA,0,0,1,5,4,3,3,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0
-20PsGUoi0cK3hKwtFoh2w,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
KxL0-DkQW18UBHVYLeHqLg,0,1,4,6,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3SmxXQy-Mm0XOryH0dyHoQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gpko17Mzd6qUOOp7whNskw,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VsNL5l5hNLMdm4LUIH0KoQ,0,3,7,7,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
uSxWwjS7wbK2XeVwlgSqdw,0,0,3,4,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0
VQUQNGcktcLJpCdzd8dAgQ,2,4,4,2,1,10,4,4,3,0,0,0,0,0,1,0,1,1,0,0,0,0,2,1
-Ud5PK1dNQUMf2wfFeMdSw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bjqwzEr9fU1keOcJFOZqWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,5,0
sk0stgY4NDJYOX1MbNJ3Pg,36,93,103,61,46,29,20,8,5,1,1,0,0,1,0,1,3,5,4,12,18,17,26,18
GCG1Xuy2yIdjbl7dbznf7Q,4,14,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pcHsG8Ibt3XrZMW405pcpQ,0,0,0,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adtEYGplWAteWaH9XONXmQ,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
RzEpt3Ts0TB6q_7ix4v7cg,0,3,3,11,9,6,7,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
jkIKN3as_1RncDOTKxdN-A,0,0,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
_iQZQNv_2as_8SoXtke2Bw,0,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kiizdW8dFgBlND4mJURWDQ,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
kKvPw2RPbNTzSD08K8_1SQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zCJU73A0UTYXXFqAbgBckQ,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sQih__LH86FiUZw5WYBzxQ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEuuTWrj1bFC5HGurjkVqg,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
