business_id,business_name,weighted_rating,hours_of_today,longitude,latitude
meTdk3S9xikwSRcb7Uk_Nw,Zuri,29,0:0-23:0,-115.169277,36.1025618
oJZNHz5UUVUgrZwVBVlpYw,Petrossian Bar,56,0:0-23:0,-115.175814629,36.1128473337
MwCai0x6GILtK4KkwufZig,The Martini,58,0:0-23:0,-115.2930234,36.1571926
K8ies0ZhtaNFQQh2dCRTYw,Lobby Bar,20,0:0-23:0,-115.175777,36.0987307
yvJFb7pOJUTwr0wxgzvzgw,Irene's Cocktail Lounge,25,0:0-23:0,-115.2161853,36.1262764
gc_GGat7TgNCmrgc4nVOgw,Crush,50,17:30-23:30,-115.17019938,36.1028961488
-G9DFmuokdYk_H35ezRkAw,Dolphin Bar,22,8:0-19:0,-115.172286987,36.1212806702
6GzwaQeb3brmyBucng_WPg,Vesper Bar,61,0:0-23:0,-115.175779003,36.1095833067
gBfPyzPRmeOaj3SdcIj0Rw,Sushi Roku,76,12:0-23:0,-115.17305,36.118966
8k_co_29GX7oYBbhxtR0rA,Hooligans Bar,54,0:0-23:0,-115.2423672,36.1527867
issNocLJCc1YbTdnwEIlXA,Extra Lounge,23,0:0-23:0,-115.172492,36.110542
NMEfM6_t_ebEtwxE_Rdf3g,The Bar @Trails Village,30,0:0-23:0,-115.3040337,36.1936551
93EdKPCH1aFAOBntYy7N6g,Noreen's Cocktail Lounge,40,0:0-23:0,-115.1125775,36.099329
j-G4URmQla2Jkc7DsfxDuA,V Card: The Vegas Nightlife Pass,29,9:0-22:0,-115.168838183,36.1107207072
qSP6RqBJUyJRsQKTarlo6g,Artisan Hotel Boutique,51,0:0-23:0,-115.1697916,36.1436722
J5ylw6DXGmQ6hM06Ne3XHw,The Phoenix Bar & Lounge,44,0:0-23:0,-115.1976095,36.1439891
XXW_OFaYQkkGOGniujZFHg,The Peppermill Restaurant & Fireside Lounge,86,0:0-23:0,-115.163122017,36.1336130336
8jlSRdjL4ARMhS3gXrqJmQ,Pour 24,49,0:0-23:0,-115.1745851,36.1022287
phLWnouPKgNkoRtS6wCYgQ,Sway Pool & Lounge,25,9:0-18:0,-115.182702541,36.04169067
nNV0E5Nve_dJ1uh_6nTK8w,Island Bar & Lounge,15,0:0-23:0,-115.135870501,36.1411512266
oXL7Jm7N_dUMKV4Oe-C1lA,Le Central,30,0:0-23:0,-115.168805278,36.1117138709
QgWPqUuDFm5wF5UpNECZYg,32 Degrees,35,12:0-23:0,-115.169339425,36.1024763443
VMXl3Dm1Nwvgwo1PVYTXbg,Gold Spike,68,0:0-23:0,-115.1402675,36.1713078
XhgFynFD7ZT77wofWpeOag,Mt Charleston Lodge Restaurant,50,8:0-21:0,-115.6447412,36.2576388
ku6NGJSMJ5RwKnHrzVBQcA,Red Label Bar & Lounge,26,0:0-23:0,-115.1618004,36.1441633
bK70PtUK5nGGLzP7tChaeg,Putter's Bar & Grill,24,0:0-23:0,-115.1029435,36.1006943
XvWw0DlG5qkSDZpsficDgA,Cd's Sports Lounge,21,0:0-23:0,-115.108831593,36.1293535084
-N_agk8RUHvHk3GVDsyunQ,Hitchin Post Saloon & Steakhouse,40,0:0-23:0,-115.082564807,36.2231775639
SvHAczHxIJ00QlJ9ovQR8g,Ghostbar,62,13:0-18:0,-115.194814,36.114484
9YZZDtrmvdz4PD2iyoRbjQ,Pandora's Lounge,20,0:0-23:0,-115.242244,36.1793
g62SlImzhs6_1t-knPjd8w,Red Square Restaurant & Vodka Lounge,69,16:0-23:0,-115.176156283,36.0927885119
_3olhuCXhoqjy4M2rBp1YA,The Golden Tiki,77,0:0-23:0,-115.192284688,36.1261397025
RX8Q4_nu3VnAwXtHdgAKCg,Shady Grove Lounge,20,0:0-23:0,-115.182415707,36.0416535158
sRYVR_lgYdQEQlGZUjXb7w,Fiore Travel,21,10:0-22:0,-115.1766082,36.0693859
t7g-VMFt0zT4laAt-2p6RA,Whiskey Down,47,0:0-23:0,-115.169803778,36.1021653122
4hG2j_ibsNblDgqei05U_g,Social House,70,12:0-23:0,-115.173192,36.108713
RypJ1Rhq7Y8GFdP5UFbzUg,American Express Centurion Lounge,71,5:0-23:0,-115.136565693,36.0817806884
5PP6BwtNYlPARHApB9lzcQ,Blue Ox Tavern,47,0:0-23:0,-115.2217,36.142636
-QNQ4R1VgRoL4b6lC8Anrg,Mizuya,38,11:30-23:0,-115.175256,36.091869
UVVjnJ67fm9EbNPFK5ZgRQ,Dispensary Lounge,52,0:0-23:0,-115.117750891,36.0997175715
C1fyoypOblHhDzSxXTRWKg,BJ'S Cocktail Lounge South,39,0:0-23:0,-115.1910902,36.0677156
V4Y95oKNP4GiXdmfe_sRfQ,Talon Club,15,0:0-23:0,-115.1738726,36.1097544
MgYq2omgweKHyTBBqzQplQ,Rocks Lounge,25,0:0-23:0,-115.33360295,36.1561278457
PIXl4WvAqjl2w9Lj81zXvQ,Zest - Bistro & Bar,65,9:0-22:0,-115.2069481,35.9953175
JDZ6_yycNQFTpUZzLIKHUg,El Dorado Cantina,97,0:0-23:0,-115.1714295,36.1350121
qTTBJ83d-nWSnQpXyd44gA,Maza Mediterranean & Turkish Grill,63,11:0-23:0,-115.241929,36.143178
9SU7ZZhaFUJJ6m2k5HKHeg,SLS Las Vegas Hotel & Casino,61,0:0-23:0,-115.156288147,36.14234553
9SPbig4MnnbFtc6HLuY6mA,Radius Rooftop Pool & Wet Lounge,44,11:0-22:0,-115.155433215,36.1484438883
