business_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
LJt-NO2FhvQxTmBoaaLhTg,47,56,46,57,53,34,28,21,19,8,6,2,2,1,1,2,3,4,10,15,23,24,20,24
lHCwqXdDSmlmqe88WpjeEg,22,39,25,17,31,18,15,23,32,12,3,5,0,5,2,3,2,4,4,14,16,6,9,19
Vg1C_1eqwIwkZLIXGMTW3g,66,85,121,115,138,98,99,67,48,27,17,10,7,5,2,7,14,14,34,66,59,49,41,51
Apkr-qykgpUI5ltIw7B-7Q,12,31,19,20,17,18,20,10,8,9,7,4,5,0,1,1,3,0,7,20,12,9,6,10
lPK3iqwVwFPOMswRrejwZQ,9,3,4,5,4,6,3,5,4,2,3,0,0,0,0,0,1,1,1,0,2,0,2,3
WKrCvD-CoDZnCj3nsMCrRw,45,44,57,50,40,24,27,42,31,17,17,5,22,12,6,1,4,7,9,11,20,13,26,32
ejcVeQztxXY6NX2O2SE0Rw,31,21,18,11,10,12,23,23,43,28,17,4,1,0,1,0,0,0,7,9,10,4,6,8
AqpiBApzrd30LA-vmU3Rvw,26,19,20,26,30,32,30,44,23,11,3,1,0,2,1,1,2,1,3,8,4,7,5,16
YZGSNhgTS6YeyUYoivD-Ww,74,106,142,139,114,110,73,58,55,37,18,18,6,3,3,3,5,10,38,74,87,65,73,81
U-zsJM-VN89i3PbaIbKmJw,110,130,130,105,103,58,49,18,11,5,1,1,0,0,8,7,9,32,48,74,75,85,74,91
aNe8ofTYrealxqv7VtFTuw,110,111,110,96,63,55,63,122,106,39,27,23,7,5,9,14,15,9,27,57,41,25,19,53
VahVKCDFougCFlWH87OYZQ,18,22,32,24,16,12,8,12,7,10,2,1,0,1,2,4,6,10,28,31,17,12,7,8
_wnAPt7ehpybzQptYKNHxQ,2,0,0,1,1,0,0,4,0,0,0,0,0,0,1,3,4,1,0,1,2,1,1,1
jdAdf7keZac1idbgNKG2pw,31,43,36,33,24,22,23,10,12,3,4,3,2,5,2,5,4,10,10,11,16,10,7,28
LlCbRAZfVkyqL21yKSyd4w,6,3,2,5,1,3,2,1,0,0,0,0,1,0,0,1,0,3,3,2,4,1,5,1
w7r_pDUR56k0raVroQhhww,103,122,116,106,82,65,39,41,35,25,27,18,7,4,6,9,26,30,27,51,39,28,47,95
F-g0QH4IvrFtJUVRzDtzCA,8,14,15,11,12,4,13,21,15,14,7,4,1,2,0,1,0,0,3,2,2,2,1,5
9hEPwq1GmU1dp3ZyBB9ASQ,13,23,14,11,6,8,14,23,26,11,6,4,3,0,0,0,0,3,16,27,4,4,4,4
VR8QvH2g-jEG5EfMzA_G9w,115,124,154,174,187,138,107,69,52,21,5,0,2,2,2,4,9,4,36,74,110,87,103,105
b5uCtk5iUcdeSWBNAx40Ug,11,9,13,7,5,4,5,3,3,5,2,1,0,1,0,0,0,0,1,2,4,4,1,3
eSLwC2iFJOU4UWXyuPiTpg,47,64,77,74,62,57,46,27,13,7,4,1,0,0,0,3,9,18,27,44,42,28,36,30
CAxHrXoPrbf0e0AYFPhv6g,25,26,39,30,11,9,8,11,11,11,2,2,1,2,5,15,15,30,26,15,17,13,11,12
glVCZzuFSnf24UGYsOl2Vw,19,22,24,22,41,51,58,72,96,35,24,7,5,5,4,4,4,1,3,5,9,8,6,9
01SiPgdiOskMC5bUJoyy_g,29,34,36,37,26,18,16,12,7,13,10,9,3,1,3,8,2,13,38,72,60,21,18,20
maIam6HyU4FB_sBIk9ippA,9,26,22,14,19,15,18,16,24,19,13,7,5,7,38,24,13,7,15,7,6,11,12,4
8jlSRdjL4ARMhS3gXrqJmQ,20,18,11,11,11,15,17,12,14,11,7,4,0,0,1,3,3,8,8,5,12,11,14,18
ywCvmXdxwNLICkene1lDnA,7,14,15,14,15,7,6,7,2,3,0,0,0,0,0,0,0,1,2,3,1,1,2,2
b48IZPvY6MQO8MXK3uCNCQ,24,12,10,9,8,10,10,9,7,5,2,0,2,0,1,1,2,0,2,1,6,10,15,16
tXq5OcDNUT9boWJtaxtOlA,26,33,33,30,24,19,18,40,17,13,5,2,0,2,1,1,3,3,10,12,10,10,8,12
jhjmgnCYsTpIe-XOMZR-vA,15,28,21,8,17,8,4,2,0,0,0,0,0,1,0,0,0,1,2,13,9,4,12,8
x1fx7C_tc064cFATjl4fmQ,19,41,17,32,21,12,11,10,14,3,1,3,1,19,3,1,2,3,4,5,2,5,7,11
uWIrZQx2BxKznWPjxWGRNg,15,21,33,12,11,22,12,20,16,11,2,0,1,1,1,6,7,6,10,12,8,10,4,8
rzxEaRIVQXWObAHBUMOAvw,0,3,5,3,3,3,2,3,2,2,4,0,1,0,0,0,0,1,2,0,1,1,2,2
3X7dy9FD3fQ8fQ-WBBzDMw,51,78,94,80,67,47,28,17,8,4,3,0,0,0,0,1,0,2,3,5,16,22,47,52
xo1FxmxwWAXIVZ1MO222dg,87,127,65,57,46,40,34,35,20,24,10,8,3,3,13,13,5,9,8,13,9,23,22,38
-OEIW0dO96-492qa_luxaw,105,134,119,88,83,55,32,25,20,14,12,5,3,2,7,17,13,12,21,62,59,53,35,63
JWhqCvKTs5vLwIrhrbgx7Q,12,20,16,19,27,20,15,18,7,0,0,2,0,0,0,2,1,1,0,5,2,3,3,6
KHROx3AxX8btg70JDPbIqg,36,81,60,63,48,26,23,14,13,10,6,0,4,3,2,4,7,6,8,9,4,9,7,29
Xspg78dOvuedvuPEUwZBjw,65,96,109,107,70,42,19,21,6,3,1,3,1,3,23,66,65,101,96,85,107,97,78,76
nHQtk-oJVNvVpvfFslv9Ug,9,13,17,5,12,8,9,34,21,6,7,6,2,0,1,0,0,9,2,0,2,3,3,4
7IkSGKKiWhfkXQBCT8EOgA,31,37,50,26,18,14,8,7,2,8,5,3,0,6,0,4,10,12,22,20,12,29,16,16
kzwiQ54fopeTgGEIkgJ2dQ,89,116,70,49,42,43,62,94,63,50,19,12,6,6,9,4,10,1,9,34,24,9,26,32
5_ymZOB8eIfi6nzzL5-SbQ,121,173,134,128,131,97,92,96,74,57,36,29,10,9,5,9,19,24,25,57,49,22,32,52
71bwX-tbmq4su8H7Q9oLOQ,355,214,48,13,12,16,12,19,18,4,2,2,0,2,2,3,7,4,3,4,12,41,65,90
vjhB95c5nOXflNoyq_jKzw,237,362,298,218,163,69,27,12,7,6,1,0,0,1,0,1,4,19,69,140,120,128,129,158
n0tnioUYabmpBrTwmIq08Q,8,5,5,7,4,4,3,6,7,3,0,0,0,1,0,0,2,2,0,0,1,2,0,3
s4A_aLo5t7aOd0Kb0GWa2w,3,1,3,5,1,2,4,2,5,2,1,0,0,0,2,4,4,1,3,5,2,4,4,6
Z8nyLyhdC0Fn5PkOZeDoGg,5,2,5,4,4,7,2,7,5,3,1,2,1,1,3,1,3,2,0,3,4,4,5,2
srAeBTSXkyR5mBtivNiT7A,7,4,3,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,5,6
5D3cAYturwbEqnj52b1Tmw,24,8,15,11,16,21,12,15,7,16,8,3,3,3,1,0,1,3,3,3,3,0,14,25
rHmILK3NBQWiRQMr9Sk8ew,5,19,8,4,10,13,7,11,6,6,7,7,0,0,0,1,0,1,5,5,2,0,2,8
YoJt2bvCrYMSSyoeUO-YTg,3,4,3,1,1,2,3,0,3,2,1,1,1,0,0,0,0,0,0,1,2,0,0,0
kpC__sWtWkLdSOI2xxdirg,1,1,1,3,3,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2
jRq50hjNDfnkZ3AdJxhsEg,3,3,2,1,4,4,2,7,2,2,2,0,0,0,0,0,0,1,1,1,0,0,1,2
46UHF46E1z-W2dOmhv-Fng,6,7,9,10,6,5,5,2,3,5,1,0,1,1,1,0,0,1,1,2,1,1,1,4
qWflasEfK2strQg5Ulcz4w,8,3,9,2,2,4,14,9,6,5,5,1,2,1,0,0,1,1,1,4,9,4,7,7
Vk1-8BhzJdZYiZjXPFwgEQ,1,2,4,0,3,3,3,4,3,4,1,0,0,0,0,1,0,0,0,0,1,1,1,2
dd3lBUGkokm3P1ChWJnYuw,2,1,1,2,2,5,3,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2
nebRKfau_9iTxRDR6WGj9A,1,1,1,3,13,8,12,13,15,9,12,4,1,0,0,0,0,0,0,1,0,0,0,0
dWk0mbhj79pK3WBp5oLtpw,102,152,198,214,129,135,121,113,53,22,9,2,1,4,5,18,42,35,72,106,100,103,86,120
D35unF350QG06LXDe0Cv-Q,8,19,7,6,7,3,0,4,1,2,0,0,0,0,1,1,0,1,3,1,2,0,2,2
2PgyKR_A92izBnf2JRVA6w,0,2,2,0,2,1,2,1,3,0,1,0,0,4,2,4,3,0,0,1,0,0,1,2
uKlkVuZ5F8QoGbgVQKqH1A,20,28,33,36,24,16,13,8,1,0,0,1,0,0,1,0,1,0,4,13,11,17,9,19
aVmuRwieNxpW8vfC3s1jpg,25,46,40,19,25,19,11,18,20,9,3,1,2,2,3,4,3,11,10,7,8,5,10,11
kiweDovyXezj-ZMpB1tlXg,5,7,9,6,11,14,10,0,3,2,1,3,0,1,1,0,1,2,0,3,5,1,7,2
GT9Hx_Na0vH3Na7ym9dp4A,4,6,2,5,1,0,2,3,1,0,3,0,1,0,0,1,0,0,0,0,0,2,2,2
SLVjLgWfUqgaXtmc0wmLiw,2,0,0,1,0,1,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
YJ8ljUhLsz6CtT_2ORNFmg,199,265,302,245,216,165,91,21,7,3,0,0,2,2,3,8,10,14,70,170,209,188,175,154
mZI_wVrLOjz4M-QIC9n-jA,6,7,1,7,7,5,3,7,6,2,1,0,0,0,0,0,0,0,0,0,1,1,1,2
TKZ-6ejNjM_PdKdM4n5bDw,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcsfb0Sz5vzpBVShDsu2gw,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
udGrKu1eJ_Qdd6O1PeUrmg,0,2,5,3,2,3,1,2,1,2,0,0,0,0,1,0,1,0,1,0,0,1,1,2
YnmtUJGqQIQL9tz1MRyfqA,83,98,106,109,83,41,14,1,1,0,2,0,1,0,1,3,1,9,29,72,79,60,71,47
e7N0AW-sKkJmRIpEovxBAg,122,142,146,111,106,68,50,43,25,28,10,7,4,7,7,8,10,11,26,39,57,50,42,79
t33qVzQ6AdSiq4lnI0KOyg,98,124,102,98,96,98,64,21,4,0,0,0,0,0,0,0,0,0,0,13,32,40,51,86
y4ETe3DkcIjjr_eyeg5U5g,95,163,200,200,149,92,56,13,7,2,1,0,0,0,0,1,1,2,51,136,159,72,62,66
7kDN_jrcBlnjSMGmHMbxUw,76,81,51,41,48,35,23,12,7,3,0,0,0,0,1,0,1,0,3,3,5,38,39,42
3QzPhQ3ltbon0-1gC7Q18Q,8,9,12,11,6,10,0,1,1,0,0,0,0,0,0,1,0,2,4,3,4,7,7,7
HhVmDybpU7L50Kb5A0jXTg,153,205,185,218,209,116,89,38,11,3,0,0,1,1,3,21,61,109,184,182,181,165,126,104
8wt-saX_qXaqVCXQHc5qXw,30,81,56,42,41,26,30,13,8,5,1,1,0,0,1,1,1,3,4,6,9,9,13,13
VvtBFDQhtF256Hh62m4gRQ,90,72,18,12,11,7,8,16,3,3,1,0,1,18,44,30,6,2,2,6,22,62,90,53
5_MrPFw9E0cMJ1Q0DJFZOQ,27,46,43,44,44,24,19,23,8,6,0,0,0,0,0,0,0,4,15,23,18,25,25,21
8k_co_29GX7oYBbhxtR0rA,6,7,9,4,10,12,4,2,2,3,0,0,0,0,0,0,0,1,3,6,3,4,3,0
RDO51EhaqSt1Psdwcwx3Bg,13,16,15,17,11,11,11,10,4,3,2,0,0,0,1,1,0,1,2,5,2,5,9,9
XIDhO9YAhsCa0upSkMhGuw,0,1,0,0,0,2,1,2,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
bPh7M1vos_V-g8_s-eHaNA,38,61,77,41,17,24,22,13,12,6,12,4,2,0,0,0,1,1,4,19,32,31,41,45
5SZe-u0hyquuipQL5lbg_g,5,8,17,20,12,7,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0
0WPXDs4ini3D7jpiy1Daqw,8,10,20,12,8,7,1,0,1,0,0,0,0,0,0,7,8,19,17,23,20,15,13,15
6BuoX_cbWwu-0Vn9-n-k2w,1,1,6,3,6,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
G6BwYw_0_atLPTzI1uokIA,73,99,110,78,43,12,0,1,1,1,0,0,0,1,0,0,2,6,12,38,49,41,44,43
vmg_VdqXVOVhUoacU2pfdw,15,28,26,26,31,27,19,12,9,11,5,10,2,1,1,6,2,5,8,14,15,8,10,10
AedKwfr0VdNj7Xmx70GW6g,23,23,33,24,23,10,6,5,1,0,0,0,0,1,0,0,1,1,2,3,8,4,10,16
w_Cw1-80276SAhHw2LJqFQ,13,17,21,14,7,3,0,1,0,0,0,0,0,0,1,0,0,0,3,3,3,2,4,7
4eIFraJQ5sVZm3Wj6oMzAQ,3,7,8,18,16,17,5,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ppobG2P-YmqTPy0s4MTRtA,7,25,28,37,24,8,0,1,0,0,0,0,0,0,0,0,1,0,4,19,26,14,9,10
IkI9yPjx-MRYh-Jh-LqIiQ,7,5,16,3,5,6,3,3,2,3,4,2,1,2,0,0,0,0,2,3,6,7,4,10
Xy8R4AnLP3LxwFIYoPfhJg,4,3,2,4,3,1,4,5,1,0,0,0,2,1,1,0,0,0,1,4,3,2,2,0
2Wl4o7l54I-EtxtaDpOTzA,3,9,12,9,8,4,3,4,1,1,1,0,0,0,0,0,0,1,0,1,2,3,3,2
Fanu7vgveGy1LyLV8R9aMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lomynsQfC1dALfxyh-x_iA,8,7,5,7,3,1,2,0,0,0,0,0,0,0,0,0,0,0,3,12,5,2,4,1
6-gRHn1n11ATqWBrFTLnNA,0,4,2,1,2,2,0,0,0,1,1,0,0,0,0,0,0,0,3,6,4,2,0,1
