business_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
LQ09tw2BAREVArATPwer_g,0,0,2,2,0,2,4,14,5,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0
t_aEZNguJrqutB3YG1uUnA,5,2,1,3,7,40,90,145,138,82,29,9,1,1,0,0,0,1,0,0,0,0,0,1
OneyDoIPnABworUjMHqXMA,2,1,3,3,11,153,316,238,172,115,42,16,7,3,0,1,5,4,3,2,4,0,2,1
Q-1JCkmzNBJk6jC7K_AUZA,27,21,23,11,17,21,31,35,38,28,14,13,3,3,0,1,1,3,29,34,46,38,40,37
IjZSfet3EMiQhhvA7TMacg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
UOKE5bDow3yCz4qiCG2JXw,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-MwAxDEDeWxN2Mj9U0Rzww,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K5MVCy1gPnExQPEKnCnh8A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
o89qP2StDJBw1wxEpX5LgA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ql_yYull9tglbdsiNZcJiA,4,1,1,1,2,2,5,2,5,4,5,2,0,0,1,1,2,2,3,14,14,6,6,10
uvD_BmjMFUK1kDpiG8t65Q,0,2,0,1,2,1,1,4,3,2,2,2,1,0,0,0,0,0,0,1,1,0,0,1
3sHuMp7XtNHE28ZcQ1mk_A,0,0,1,0,3,15,24,32,26,12,11,3,2,0,0,0,1,1,0,0,0,0,0,0
3_YVlxb77GUf2x8y2934zQ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-AUh0iDyhLV6OfXloHPl0Q,1,0,0,0,0,0,6,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NwZ39qdA06ROFIIMjAVPgw,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,2,1,0,0,9,6,0,4,1
Tz01tl2VlnliktL-Hhc73Q,0,0,0,2,1,4,12,9,6,10,9,8,2,4,3,0,0,0,1,0,1,0,0,2
SOSlrLM6wmjRvtd8d79PrA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
WLRregbgtb3t1gCtInNIhw,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1
VsajJw_iaIvVbxQ0aWCTxg,0,0,0,0,2,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
D14ZN6S6JNm5Umuw1ChG8A,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,2,1,3,2,0
EALho0Fg7DkwqV36iPFqZA,0,0,0,0,2,3,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
h69QnbDbC9NIB5xBcaeZkQ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
X8c23dur0ll2D9XTu-I8Qg,15,22,14,31,148,577,732,603,368,220,135,70,25,9,9,9,18,13,21,20,21,17,14,7
mu9SOad1xQHC0te41ec0MQ,30,11,6,5,5,9,21,5,4,7,4,0,0,0,0,3,4,24,101,145,147,85,64,45
NIF9q-xwMzYkmFyE2BCJDQ,2,2,9,4,60,339,525,349,198,135,71,39,3,5,5,3,5,7,11,8,10,6,4,5
gTlKDwjfiNvCc5mnl8p1NQ,2,5,2,7,2,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,3,8,1,3
_jRjLoArMCaROliah49tlA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d9zZz9jxMRWESSQkLEc90Q,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
msoxboBxROP3V9S3G6wbfw,3,0,2,1,0,4,4,6,4,3,1,1,0,0,0,0,0,1,0,1,4,4,2,4
ZbHIeL_4wpiy1kdSmGSWcQ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
KWywu2tTEPWmR9JnBc0WyQ,3,0,1,9,21,21,13,13,5,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0
etiXHEc6OYEyUTU3orIz6g,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cxaMso5tqJ5KMCM-JgUbKg,2,13,3,6,4,5,14,24,27,22,12,4,1,0,0,0,0,1,0,0,0,0,0,0
shJPvAZ1pdUVm9DORQ6g3g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mVvowu490-zJZFGfkQINgA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
A7Hb0SEYZH-n70SS4DKJJA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
xfcQhhdp44Q4cYhwBNm3QQ,0,1,1,0,1,0,1,3,2,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
W7RSjR3JoIMWxW1AeZH9ng,0,0,0,1,4,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhc1qf9DGRw7t1DDjNfRUQ,0,0,1,0,0,2,4,6,4,1,2,1,0,0,1,1,0,0,0,0,0,0,0,1
PWFB8WyJGaFBWfcrwcn9Lw,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ZU3ZU_wGF2S4CKavMEtI_w,6,2,18,11,15,22,24,35,18,9,7,0,0,0,0,0,0,0,0,2,0,2,4,2
XRXj8BhR7fDP-YWFTEZn0A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ckdH7LYWp0l5ZYN27rzs3w,0,0,0,0,0,6,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uhaa1ooIlpVdDQTbzx4rxg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Ka00H3EHLLiPNpMj1V4Hcw,55,93,86,106,113,109,75,63,48,21,16,3,7,1,9,12,16,25,43,47,67,69,94,71
zQeopcaWD0e8dWKP5Tw-Lw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O_6zhr9_r49cgw1r5nJIwA,4,2,2,1,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,2,1,0
k429MYwnOjm1gn4mmcFWfw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
77AfVfvvjfQXslusY8QElg,0,0,0,0,0,1,2,4,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
p9hQI4TkC-5gDib3epQJ7Q,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
EhT2RSxUoUfiYEdBBhqS4Q,0,1,2,0,0,2,12,7,6,3,1,0,0,0,0,1,0,0,0,1,0,0,1,0
jItm9rWFREGUkHMJZRbbPg,3,10,7,4,23,97,217,223,139,94,73,43,11,7,7,4,5,3,10,14,12,8,21,8
48vnBJK0B95JpO0_OMrTQw,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
iDB6EGk9A7l5M2EFwQp8WA,1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,2,0,1,2,0,1,0,1
6UI3dCIY6eM1eBOsnEVBuw,4,4,3,3,2,2,0,1,0,0,0,0,2,0,2,11,19,15,20,9,4,5,3,5
PjchgHDQwjepIbg4w-DCyw,0,1,1,3,1,12,61,74,40,18,7,4,2,0,0,0,1,0,0,1,2,0,1,0
jCzWhebWMQodN-IncrXFmA,0,0,2,1,1,16,19,17,11,4,1,0,0,0,0,0,0,0,1,0,1,0,2,0
wpws2fFdsSvyPAsPAfIxaA,13,8,10,12,5,2,2,3,1,0,0,0,0,0,2,0,1,8,6,7,12,14,10,5
Da6_mToH_MY1bWnC3xF0tw,1,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,4,2,2
3Mx4renubPRnjHUw1n2UkA,1,10,9,12,68,329,435,361,194,127,97,38,14,3,5,5,7,6,16,12,13,15,4,5
29trjLlXb6WZMSarrj0PEg,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uz9waRQ_LAxVi2RDtUdp5Q,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,2,2,4,1
ikbwqjuo7VO3QQ50kXWaUg,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RiHdI0lxKCKSyFVT7CVtsw,0,0,1,2,1,3,8,8,16,16,4,5,0,1,0,0,0,0,0,0,0,0,0,0
SABdk4ecGc--vHyiTfZLYA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jnMcI0BOAsPEKMd7EQmDAQ,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRGbgpxtfACCB5P7fStQWA,0,0,0,2,2,9,21,18,24,17,16,4,0,0,0,0,0,0,0,0,1,0,0,0
SwxWDOD9lPpb3veSeVafIA,2,0,4,10,15,6,10,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DqHp5z-qoPXx4K5JOq1MxQ,6,6,6,11,4,6,8,16,9,10,9,3,0,3,2,0,1,0,1,3,3,4,4,2
3iu_3Ip1m4QLTutHdRmc4w,3,7,4,12,14,11,5,5,6,5,2,1,0,0,0,1,0,0,1,0,0,3,1,4
pcHsG8Ibt3XrZMW405pcpQ,0,0,0,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6vsvM-v9pNRygE1Z1UMWtg,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i03Q2vOtCGyaNQjaZs5-ZQ,0,2,0,1,0,21,48,27,15,3,5,1,1,1,0,0,0,0,3,0,1,0,0,0
R8811Sf7uYEa5m3KBc32Qg,0,0,0,0,0,14,29,30,15,7,1,0,0,0,0,1,0,1,0,1,0,0,0,0
zY__yEQDkel1DGAZAefcnA,1,1,0,0,0,3,11,7,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
m546-3A38pu4hJNlHTkjYg,0,2,0,0,0,3,1,3,6,1,1,0,0,0,0,0,0,0,1,0,0,2,0,2
WLRjX0_3U3IKWwvVWNZiSQ,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
W5sOrPTYHJvNeCtYNrxBPA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
