business_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
-tBrUQj5L8Bmm3NNGs-cHQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
w721Onh4JR9wdlj0XzWzjg,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,4,13,4,6,4
o1-3jLb2XXSe_MoxIOpj0Q,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,4,6,12,10,3,5,4,7
Ql_yYull9tglbdsiNZcJiA,4,1,1,1,2,2,5,2,5,4,5,2,0,0,1,1,2,2,3,14,14,6,6,10
2G5LmDEjv3IuuS52xmJteQ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mu9SOad1xQHC0te41ec0MQ,30,11,6,5,5,9,21,5,4,7,4,0,0,0,0,3,4,24,101,145,147,85,64,45
MTySM0XJ-A8hdmUF-8W1Qw,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5,9,8,4,2,2,1,0
Ko-c15eutBBh3xhQ_NiauA,9,11,10,5,11,10,6,9,1,0,3,2,0,0,2,6,7,9,24,18,20,21,20,13
uBBiD1XJk697Qcr84MIbKA,38,27,28,26,5,4,1,1,0,0,3,0,1,1,12,4,16,51,42,54,52,49,43,34
4-RYVpEEkAkw_7v875cGpQ,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1,2,0,1
FGL-4F9q8f1su5gAt8g4CQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ZLcTzccbEoNkp5_EGKMUnQ,2,1,2,1,1,4,2,1,0,0,0,0,0,0,0,0,3,3,4,5,5,6,7,2
Lv5-2ex4UuxClhVAtCgyZQ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,1,2,0,1,1
jpKWhKMWlOpTH14XW-NwQQ,20,12,6,3,2,6,8,11,3,2,3,3,0,0,0,0,2,5,56,105,88,47,40,34
GMzBNH0IoE3kYFH6dnAm0g,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,0,4,4,2
79JLTCODU59FjrfXKU-bHg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
wpws2fFdsSvyPAsPAfIxaA,13,8,10,12,5,2,2,3,1,0,0,0,0,0,2,0,1,8,6,7,12,14,10,5
nmpPmJpNJHnG3b-x4KNTEw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
uz9waRQ_LAxVi2RDtUdp5Q,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,2,2,4,1
2Jn0nyCn-NvOQYvMro0x_w,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,7,1,1,3,1
XF_PHr0q5-xVf4QJI1QDiw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,3,1,3
flvHqBtyXSB-FP3eNJdkGg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aicV67jbV6CG6FwjsZqG4w,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,1,0
