business_id,business_name,weighted_rating,hours_of_today,longitude,latitude
pcHsG8Ibt3XrZMW405pcpQ,53x,39,20:30-22:30,-115.1702213,36.1123576
CqAfATa4bN_VD5BuY82TRQ,Anthony Cools,51,21:0-23:0,-115.17150598,36.1121053938
KxL0-DkQW18UBHVYLeHqLg,Puppetry of the Penis,45,19:0-22:0,-115.1744151,36.1299669
ZqLPwzbrGjOnwescG6ltEQ,Steve Wyrick: Real Magic,31,10:0-22:0,-115.1727107,36.1094088
Euarvo7ZLzpuTOFXOx70Qw,Squeezebox Hero,30,8:0-23:0,-115.07,36.1
AQ3M-0jn-A44yKUevvLIXA,Crazy Girls,23,21:30-23:0,-115.159635544,36.1352406326
FlLkjcSzfqmQBK6iEHRtTg,The Venetian,11,0:0-23:0,-115.169934999,36.1214762806
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,54,11:0-23:0,-115.1721069,36.1065513
N98tlF53bqiWZ72INWaFyg,Saxe Theater,28,9:0-22:0,-115.172593275,36.1107640452
kMLbk84aClc4qwSnuuuFzw,V Theater,42,9:0-22:0,-115.168883801,36.1105591138
Px6jHbn82gk05QvazuXnJg,Burlesque the Show,10,21:0-22:30,-115.1711298,36.128561
RzEpt3Ts0TB6q_7ix4v7cg,Criss Angel Mindfreak LIVE!,60,12:0-22:0,-115.1758039,36.0954628
-20PsGUoi0cK3hKwtFoh2w,Graceland Presents Elvis: The Exhibition-The Show-The Experience,15,10:0-22:0,-115.1514119,36.1362847
OARQDsxyoGnnX2FfSl9HjA,Le Reve - The Dream,86,21:30-23:0,-115.165905,36.127494
diJLOTB7YfItRLcEr55MoQ,Alibi Las Vegas,51,0:0-23:0,-115.172170497,36.108133432
wmSpZnWRgaH1Zk8sfnRqHA,The Rock Center For Dance,22,10:0-22:0,-115.1458962,36.0135265
raepeYYxz534s7F0JhqKew,Olivia Newton-John: Summer Nights,38,19:30-22:0,-115.171992461,36.1162937814
XI5qSLv5VXwFW_cuKH1xEA,Booty Ring Toss Bachelor Parties,35,0:0-23:0,-115.1711298,36.128561
sk0stgY4NDJYOX1MbNJ3Pg,T-Mobile Arena,43,0:0-23:0,-115.178207717,36.1028149787
nY6X0GcgjYAx1UV7TdOTaA,Dugger Music Services,33,8:0-22:0,-115.224292181,36.3655189484
VsNL5l5hNLMdm4LUIH0KoQ,BAZ Las Vegas,53,20:0-22:0,-115.1684696,36.1242284
lJtdjZBK_j0G_RsdQci63A,Art of Music,7,10:0-23:0,-115.175235287,36.0931138859
J3FUxMAHfCl-WFo86u5DqA,Blue Man Group,66,9:0-23:0,-115.175807573,36.0966823101
oVrvzUJczq0e2JzVxSTyag,Cirque du Soleil - Zumanity,79,10:0-22:30,-115.174841601,36.1028937149
Shbayhg-r15fZEPdFeWlNg,Arthur Murray Dance Studio Las Vegas East,33,13:0-22:0,-115.1364041,36.106605
QAg4ZPTjcyP8saEffAaHlg,Million Dollar Quartet,51,20:0-22:0,-115.170482,36.116574
brpFlUbcC05YaW5aShkwMA,Frank the Man. The Music.,46,21:0-22:30,-115.1701924,36.1238873
g-NKvwy8iLePEQHsoUb17g,Penn & Teller,70,21:0-23:0,-115.1869771,36.1153362
zlAALusttyFUDhGVvPaN7w,Dance Charisma,18,13:0-22:30,-115.2241009,36.1230052
wFa5bQpsjwz4x3UaK1y3-Q,Sophia in Sapphire,36,12:0-22:0,-115.2089904,36.1287798
1fK0bh0dI_Pz6-I8jorHQw,Mystery Adventures,47,10:0-22:0,-115.139501,36.144583
XbdLjQ2RK_htqs4ST1F_BQ,Neon Venus Art Theatre,10,9:0-23:30,-115.1514363,36.1544422
