business_id,business_name,weighted_rating,hours_of_today,longitude,latitude
d6_51PI94EC1C5sG9hi6HA,Timbers - Novat,37,0:0-23:0,-115.3282387,36.2215984
bPfvv7TvMLxxA3__VomsxQ,Saddle N Spurs Saloon,30,0:0-23:0,-115.2232141,36.2023801
PsdWWQE_9GrfmCNfz2yW4g,The Angry Butcher,34,16:0-22:0,-115.0622886,36.1128082
cJWbbvGmyhFiBpG_5hf5LA,Hofbräuhaus Las Vegas,68,11:0-23:0,-115.151691257,36.1077570331
A8IouaHOlMHoVIRuAKbKzA,Wine Cellar & Tasting Room,44,15:0-22:0,-115.186267491,36.1169147153
mDoLWEOFmxcQ5TAPqxoJLg,Sagos Baja Tavern & Lounge,51,0:0-23:0,-115.2967084,36.1020213
7wst00GRGs8qsuf2QtsnaA,Champagne's,52,0:0-23:0,-115.1376902,36.1248195
SwAZBCyFtVo_8vkRbJhdkA,Culinary Dropout,71,10:0-23:0,-115.152708,36.108808
IkI9yPjx-MRYh-Jh-LqIiQ,Downtown Crown Pub,43,0:0-23:0,-115.152672864,36.159149138
1CWMNSTRMejdSyXBG2chNg,Fireside Restaurant & Tavern,52,0:0-23:0,-115.128018,35.999495
WJVDUT13ZpB698C8VN6tww,The Whisky Attic,45,11:0-23:0,-115.2055559,36.1089487
0WQVG1oZOkdUvi7XoGp5OA,Johnny Fontane's Bar & Grill,34,0:0-23:0,-115.2139956,36.144833
X11JfeIVH9d6qMrDqA-N7A,Scooter's Pub,47,0:0-23:0,-115.2421223,36.0758928
iw9p7E4bMe1YW-APcFGjgQ,PKWY Tavern,47,0:0-23:0,-115.306274197,36.1158076406
zmltWmTpoBt5sCU-5Kzj-Q,PT's Brewing,37,0:0-23:0,-115.251324002,36.2158920941
muD5-YKII_qOTRpbRWuOHA,PT's,30,0:0-23:0,-115.2066735,36.1148713
b0WztBYRaswkUARxLQ1aKg,Putter's Bar & Grill,36,0:0-23:0,-115.1731689,36.0277338
qWflasEfK2strQg5Ulcz4w,Brewske's,28,0:0-23:0,-115.2791809,36.1233146
wb-OCJAuP1upOefBs7xljQ,Santa Fe Mining Company,36,0:0-23:0,-115.2433289,36.2525984
eEnNw3_hBvxcFHyr23kAuA,Hard Rock Hotel & Casino,62,0:0-23:0,-115.1466648,36.0971945
pHJu8tj3sI8eC5aIHLFEfQ,Nora's Italian Cuisine,76,16:0-22:0,-115.2203694,36.1148522
dENns4dukYRZunxCOUzRsw,Buck's Tavern,17,0:0-23:0,-115.061865928,36.1817765864
bRrA6j1FBlGP8eOBPQf1UA,City Bar,25,0:0-23:0,-115.176986316,36.1071505139
jkhEPQovg6JKPzUr43MC_g,Town Center Lounge,16,0:0-23:0,-115.2606133,36.271474
pzIcN449xQWWyPWsmj10OA,Durango Lodge,30,0:0-23:0,-115.2798616,36.1288902
DyYS-JKXlW2PCr_Gt5JOvQ,Luckys Lounge and Restaurant,40,0:0-23:0,-115.2253366,36.0555645
5SZe-u0hyquuipQL5lbg_g,Yatai Japanese Grill & Pub,46,17:30-23:30,-115.101881809,36.10076061
uDeycmwCy26ALJHeG3SsEA,Buffalo Wild Wings,43,0:0-23:0,-115.286151141,36.2812317365
sz59vCd4YrfF2JBf153dDQ,Timbers - Horizon Ridge,41,0:0-23:0,-115.0480351,36.023315
eBj_YyJU5jVu6tbZCkdtDA,Brio Tuscan Grille,65,11:0-22:0,-115.2855925,36.1671901
1Fa_brd85F_-gXYP45GpsA,Hotel California Restaurant and Cantina,17,11:0-23:0,-115.2914104,36.1607777
_hML_SleB40KkUrMHOZ_-Q,Rx Boiler Room,65,17:0-22:0,-115.175897346,36.093584908
1BtNZszIr8LvtPOhN0X4Mw,Gold Mine Bar & Grill,20,7:0-22:0,-115.160769756,36.1179234185
aQUo8irLBywAZN26ln_Q1w,WILD,52,11:0-22:0,-115.1396153,36.1700878
QrWUQ6T64vbmZI3EN4h4YQ,The Green Room,31,0:0-23:0,-115.272676829,36.066815452
OCzor6KH_4WPbWjwyzG0GQ,Office Bar I,33,0:0-23:0,-115.1509771,36.1060079
vGAJwqvfJLoeHdaM-8eRng,Chili's,35,11:0-22:0,-115.2069617,36.2783709
awI4hHMfa7H0Xf0-ChU5hg,Oyster Bar,93,0:0-23:0,-115.174618522,36.1429035195
0_mJttUgHIzC-NO18gcgBA,La Mojarra Loca Grill,50,9:0-22:0,-115.13729322,36.1378352159
N5CL5HLS6lyltw-OjjBrOw,Hussong's Cantina,52,11:0-22:0,-115.289374149,36.1636050063
46UHF46E1z-W2dOmhv-Fng,PT's,26,0:0-23:0,-115.244802,36.1651692
TKZ-6ejNjM_PdKdM4n5bDw,PT's,26,0:0-23:0,-115.062847,36.1692726
EPKg3b0BK20-VKmzrP2W-A,Savona Bistro,37,0:0-23:0,-115.165739,36.1152191
PQQQKu5lD8F0Rg9MxrGcgQ,The Buffalo,30,0:0-23:0,-115.150620619,36.1053552746
N3WQPXoVeCuzqyPIvWIX5Q,Las Vegas Lounge,23,0:0-23:0,-115.143052,36.141011
5uMby-2z4xIFBQjgTLCYdg,The Dive Bar,40,0:0-23:0,-115.1369385,36.1139123
viMNp9q8ATxFCWpLGr4RvQ,Davy's Locker,27,0:0-23:0,-115.138066,36.129422
hJkGfdNlHTfqFTeZ1xkjrw,Design & Dine,57,17:0-22:0,-115.278506,36.05658
8wt-saX_qXaqVCXQHc5qXw,Sporting Life Bar,56,0:0-23:0,-115.224919,36.048195
Wg9272hxpu9IBTXMTB6EeQ,Chili's,35,11:0-22:30,-115.252423123,36.0627570925
JEcm5xp7sMw8dOT245LVgg,The Lounge,24,0:0-23:0,-115.1667809,36.1060128
T-eEjmbEeQ53ezioW_9vxQ,Phil's Italian Steak House,39,17:0-22:0,-115.172427683,36.1245709977
0aw3HbxkZ4G7pkPYt10fhA,Olive Garden Italian Restaurant,37,11:0-22:0,-115.0616609,36.1605371
SLVjLgWfUqgaXtmc0wmLiw,PT's,21,0:0-23:0,-115.119841951,36.1302215383
fQt9QVAZM9PM0wFDdROvWw,Frankie's Tiki Room,82,0:0-23:0,-115.1646372,36.1591684
Rd11Bosr8JkfoUhZLzpuxg,The Capital Grille,78,16:0-22:0,-115.168328033,36.1276483735
KPV_FVNWkgmYh1ArVlt6kg,Lagasse's Stadium,51,8:0-22:0,-115.170309008,36.1231511332
jKrlc4xQIvfzDZ8eNfqxwg,Mandarin Bar,73,16:0-23:0,-115.173969269,36.1062598537
lKq4Qsz13FDcAVgp49uukQ,Slice of Vegas,59,11:0-23:0,-115.174098,36.09128
kCjvO_BZ2_KohSR5eJl2GA,Cozy's Tavern,24,0:0-23:0,-115.2073876,36.1045609
dn_ipqbm7_jUz5X3rDez_A,Todd English P.U.B.,69,9:30-22:0,-115.173583,36.1088082
rTS8LsUmNIiXsXydE49tPA,Margaritaville - Las Vegas,68,11:0-22:0,-115.1723373,36.1163474
VfFHPsPtTW4Mgx0eHDyJiQ,Distill - A Local Bar,54,0:0-23:0,-115.331591073,36.1606854895
kzwiQ54fopeTgGEIkgJ2dQ,PT's,42,0:0-23:0,-115.259810224,36.0686032269
RB_nmlTMCS2M06c6wz4ANg,Toscano Italian Steakhouse,43,11:0-23:0,-115.1542695,36.1186973
lcsfb0Sz5vzpBVShDsu2gw,PT's,13,0:0-23:0,-115.147729,36.144309
CXImGdRuyHEfPUbppCCm6A,Silver Saddle Saloon,9,0:0-23:0,-115.1157816,36.1591121
ZebnMoRwFEWqQjd6kjxCpA,Zodie's,22,0:0-23:0,-115.1084092,36.1147248
ohz8ljVxcZMo2bMGrBZfgw,Origin India Restaurant & Bar,57,11:30-22:30,-115.151261,36.108898
0LDW1WT4mQ6r9GBf4G4kzA,Money Plays,51,0:0-23:0,-115.2056,36.115074
W_qjGgy4LsEQnKKjIscDNg,Nikki Lee's Sports Pub & Grill,34,0:0-23:0,-115.114102,36.071999
8qAtou9A4ksXGkjyLibWDg,D. Vino,48,16:0-22:30,-115.17677,36.104605
ZibmYdOPKLlqDM9oR6xzOA,Bachi Burger,76,11:0-22:0,-115.30077702,36.1469098416
iCovpfQtG99MSHEqXew70w,Cellar Lounge,38,0:0-23:0,-115.1891941,36.1434033
FhIeCF6QrsLaRvAeu0oEPQ,Bob Taylor's Ranch House,54,11:0-22:0,-115.245787036,36.2747255482
SQEzO0MiY6-M1VwbYcbWtg,The Lodge Coffee House & Tavern,44,0:0-23:0,-115.279592016,36.0843657219
L_gl5gnEMxvADScorL-2Hw,BJ's Cocktail Lounge West,47,0:0-23:0,-115.2510426,36.0671343
iJ4uoZkPNJ39Vfh0HirI3w,Itsy Bitsy,64,16:0-22:0,-115.1396153,36.1700878
n0tnioUYabmpBrTwmIq08Q,PT's,28,0:0-23:0,-115.153581,36.262122
6TvB1PZCY1Ap2S-yNJPs4w,Hooters,25,0:0-23:0,-115.167671,36.100561
MMc-8By6BkMs3E8U44OntQ,Monte Carlo Poker Room,25,0:0-23:0,-115.1752326,36.1051256
FevycwulBfHEZt77dv2EyA,Carmine's,35,0:0-23:0,-115.278408,36.136073
RodA_gxhr2Mj-pyQAL2RAQ,Salute Trattoria Italiana,51,17:0-22:0,-115.333139713,36.1569860123
xo1FxmxwWAXIVZ1MO222dg,Rounders,54,0:0-23:0,-115.2660871,36.0206258
w4yq1IRk0DHQE995giqjGg,Olive Garden Italian Restaurant,49,11:0-22:0,-115.132257289,36.1140471648
ZpMoI5EECS6Rm7KigN1gPg,Jasmine,55,17:30-22:0,-115.177001,36.11199
zGWUZfhxpijUFN7bfREZMg,Las Vegas Club Crawl,31,9:0-23:0,-115.1727677,36.1040794
g8oxQ1Ji9mr9PMjhEfaWSg,Dick's Last Resort,54,11:0-23:0,-115.175468487,36.0994443035
CZF9Nm8CFY2R9ZhfwYIARQ,Giuseppe's Bar & Grille,48,0:0-23:0,-115.279971,36.078642
nSQBL7E9JdN40Dcg-QiFJA,Sports Bar - At Aria Resort & Casino,18,0:0-23:0,-115.173177,36.10737
w0ArxcJ0XsyK1ZwrIf3gpA,Four Sevens Sports Bar & Restaurant,48,0:0-23:0,-115.26008219,36.1433116922
V21vfbRLlrJ2rQFo-AoakQ,Lobby Bar,8,0:0-23:0,-115.1699583,36.1022543
1WsXLCPRP2EZ9KoBRTkSbw,PT's Gold,19,0:0-23:0,-115.2486868,36.1965066
VWnMgGRexZMGFs7IrQR_9Q,LV bar,35,11:0-22:0,-115.174232461,36.0673342374
vFWYJFEEp-HeO7bsJOyEZA,Barefoot Bob's Beach Bar & Gaming,26,0:0-23:0,-115.1316866,36.1148582
8fjF2NIPSM0Ar1hed2tdog,Gilligan's HideAway,42,0:0-23:0,-115.114898,36.142401
uWIrZQx2BxKznWPjxWGRNg,PT's,29,0:0-23:0,-115.29751536,36.068042268
ATGZLAWudXt5hQXQ1AVGDQ,SG Bar,39,0:0-23:0,-115.3011418,36.1156002
RDO51EhaqSt1Psdwcwx3Bg,The Pint,47,0:0-23:0,-115.31363,36.1573134
MGCTs8GBtkTUFaCAkdDtKw,Inn Zone Rainbow,30,0:0-23:0,-115.2450798,36.1714276
7uaVNa67K5qwk9ZrbHeZ0Q,Ignite Lounge,26,0:0-23:0,-115.1767584,36.1044875
nHQtk-oJVNvVpvfFslv9Ug,PT's,29,0:0-23:0,-115.2067556,36.1566746
aEswvENK_RJnPbcJPSvAjA,Rum Runner Lounge,47,0:0-23:0,-115.1269689,36.1001961
H5Y6o9H4rtxbHJFgLqI6Fw,Chili's,40,11:0-22:0,-115.2425637,36.198756
b5uCtk5iUcdeSWBNAx40Ug,PT's,27,0:0-23:0,-115.158676483,36.0577084236
o1wIJ_ToTf6nKkumXWxSUQ,Vue Bar,19,0:0-23:0,-115.1430844,36.1693903
bgXb5YYzQvHXmM8owZB4fQ,Wolfgang Puck Bar & Grill,50,11:0-22:0,-115.332669628,36.1515465211
n0QmJeame2VHWgMKj5gfrw,Stateside Lounge,31,0:0-23:0,-115.134543429,36.1820872895
kgw8nBO9ZMRhukfnJd6bxg,Grape Street Cafe & Wine Bar,45,11:0-22:0,-115.333543791,36.1481421773
w5ecDANc8JSPntIWtJBdwg,Putter's Bar & Grill,17,0:0-23:0,-115.2781167,36.1144314
uz_pOxt-IForHNBcwUscJw,The Den LV,24,0:0-23:0,-115.30696,36.099561
KHROx3AxX8btg70JDPbIqg,PT's,35,0:0-23:0,-115.3148109,36.0863497
7Gkd18xKnIA324Fp7JHRRQ,Double Down Saloon,77,0:0-23:0,-115.149980949,36.1055000596
uo7nq-4J7A80a0t2a-55JQ,Scoundrels Pub,14,0:0-23:0,-115.20743,36.110606
o4GOd5mOs0AwvHgKb9o-Dw,Jackpot Joanie's,12,0:0-23:0,-115.053689558,36.101482347
PpicV2WP71Bmn5QsA9LAYw,Motor City Cafe,28,0:0-23:0,-115.1532096,36.1152094
nFesIguvEF_h5h7lNSn__w,Old Vegas Tavern,27,0:0-23:0,-115.0905663,36.129929133
meTdk3S9xikwSRcb7Uk_Nw,Zuri,29,0:0-23:0,-115.169277,36.1025618
Cni2l-VKG_pdospJ6xliXQ,Burger Bar,86,11:0-23:0,-115.176247,36.092875
A7Hb0SEYZH-n70SS4DKJJA,Surrealnightlife,53,8:0-23:0,-115.1711298,36.128561
oJZNHz5UUVUgrZwVBVlpYw,Petrossian Bar,56,0:0-23:0,-115.175814629,36.1128473337
dCUuzw3R2rPqKyN2Zl9zRw,Fiamma Trattoria & Bar,72,17:0-22:0,-115.172953,36.10156
M--CB6Fhp4XKxsR2PlcP9w,Fat Tuesday,67,10:0-23:0,-115.178192,36.118822
sf3kp0H13jZYEmS1A8Etcw,View Wine Bar & Kitchen,60,16:0-22:0,-115.2855266,36.1671853
9avLLw9uke50m8qO9doyMQ,King's Sausage,39,15:0-23:45,-115.135551,36.166757
MwCai0x6GILtK4KkwufZig,The Martini,58,0:0-23:0,-115.2930234,36.1571926
XjepvTIfp4iqGq1orODedg,Four Kegs Sports Bar,65,0:0-23:0,-115.223261777,36.1759036894
n98Gbks3BvpKC8qMFPMKeQ,Benny's Bullpen Sports Bar & Cigar Lounge,32,16:0-23:0,-115.144279,36.1715474
mwE5uNVkxCXvEuVa1KQ_3g,Distill - A Local Bar,59,0:0-23:0,-115.20638,36.006571
K8ies0ZhtaNFQQh2dCRTYw,Lobby Bar,20,0:0-23:0,-115.175777,36.0987307
WKrCvD-CoDZnCj3nsMCrRw,PT's,35,0:0-23:0,-115.15086,36.013564
XiN6fI8I3Mzg2nPRJ9ukRQ,Prosecco Fresh Italian Kitchen,57,11:0-22:0,-115.1149365,36.0282323
Trbt0Ex85yvwT8DHoEFCvg,Ocean One Bar and Grille,51,7:30-23:30,-115.170512,36.108854
jaSowNITPRRCYpPb3_pjdA,Andre's Bistro & Bar,34,10:0-22:0,-115.2986006,36.0771969
0AQnRQw34IQW9-1gJkYnMA,Diablo's Cantina,57,11:0-22:0,-115.17354363,36.1041326556
AkG4ozbKUgjDk8-Mmywsxw,Timbers - Lake Mead,33,0:0-23:0,-115.0344329,36.1963785
rTN9PfZFa3vmfyPZd-u9sw,O'Aces Bar & Grill,31,0:0-23:0,-115.2426033,36.2138478
7ztH6Hr-Z-O3slcZCRj8MQ,Divebar,30,0:0-23:0,-115.1096599,36.0992176
bpRo8L8dkhgbJhdIKa9mwA,STK Las Vegas,78,17:30-23:0,-115.17441503,36.109699457
PYuMZ54OLZ4pyctoHE8b9w,Evening Call - Harmon Corner,35,0:0-23:0,-115.1724729,36.1087121
yvJFb7pOJUTwr0wxgzvzgw,Irene's Cocktail Lounge,25,0:0-23:0,-115.2161853,36.1262764
rzxEaRIVQXWObAHBUMOAvw,Center Bar,23,0:0-23:0,-115.1745851,36.1022287
gc_GGat7TgNCmrgc4nVOgw,Crush,50,17:30-22:30,-115.17019938,36.1028961488
Rj-7ymdw8aNZBRqGRAjR3Q,El Segundo Sol,69,11:0-22:0,-115.1715512,36.1272241
SZEFE5hL7aN5nM-A44iPwQ,Prime,71,17:0-22:0,-115.174923,36.113596
QJR4qBUHegWEozSQrGmBPw,Olives,81,11:30-22:30,-115.17698,36.111978
6GzwaQeb3brmyBucng_WPg,Vesper Bar,61,0:0-23:0,-115.175779003,36.1095833067
viji5rHhNlsy9w-JmUhyaw,Olive Garden Italian Restaurant,46,11:0-22:0,-115.2073392,36.1548474
gBfPyzPRmeOaj3SdcIj0Rw,Sushi Roku,76,12:0-22:0,-115.17305,36.118966
O_C-2kZMHGnq3ZDL_OaG6Q,Morels French Steakhouse & Bistro,61,8:0-22:0,-115.168988486,36.1246035827
8Q6jl7OW8DZzwANggDspcw,Sugar Factory American Brasserie,55,0:0-23:0,-115.172531605,36.1120152614
jKmAswXvFVRHN4VP-88zOA,Mandarin Oriental  Las Vegas,77,0:0-23:0,-115.174213,36.106212
iACo0RlJN6PGJez9oaK-tA,Timbers - Durango,29,0:0-23:0,-115.2884782,36.2890998
uR2GNRdrkY2KeYggp4bCUg,Stripside Café & Bar,17,9:0-22:0,-115.1750576,36.1161559
8k_co_29GX7oYBbhxtR0rA,Hooligans Bar,54,0:0-23:0,-115.2423672,36.1527867
ywCvmXdxwNLICkene1lDnA,West Wing Bar,41,11:30-23:0,-115.1699679,36.1022507
issNocLJCc1YbTdnwEIlXA,Extra Lounge,23,0:0-23:0,-115.172492,36.110542
-OEIW0dO96-492qa_luxaw,Aces & Ales,60,0:0-23:0,-115.0646814,36.121392
rONzEAB8P2sBLgBEGnVMrA,Putter's Bar & Grill,36,0:0-23:0,-115.243364,36.0625018
NMEfM6_t_ebEtwxE_Rdf3g,The Bar @Trails Village,30,0:0-23:0,-115.3040337,36.1936551
AWmVRR-ekJgJgHZsxSNwpQ,Lime Ice Frozen Bar,37,10:0-23:0,-115.170458237,36.1221784491
Ls89UV4aSRE8eW2Pj_LaWg,Crossroads Restaurant & Bar - Las Vegas,43,7:0-23:0,-115.1766701,36.0907541
U-zsJM-VN89i3PbaIbKmJw,The Pub at Monte Carlo,53,7:0-23:0,-115.17617271,36.1054894936
x1fx7C_tc064cFATjl4fmQ,The Lodge at Grand Teton,36,0:0-23:0,-115.2772047,36.3067315
KOPittXGiS_CpoAYdPpqGQ,Pearl,46,17:0-22:0,-115.1693962,36.1033743
93EdKPCH1aFAOBntYy7N6g,Noreen's Cocktail Lounge,40,0:0-23:0,-115.1125775,36.099329
PDIh1lVtKlUqPJROXYJQvQ,FIX,61,17:0-23:0,-115.175391205,36.1138449002
KskYqH1Bi7Z_61pH6Om8pg,Lotus of Siam,90,17:30-22:0,-115.14278,36.14345
j-G4URmQla2Jkc7DsfxDuA,V Card: The Vegas Nightlife Pass,29,9:0-22:0,-115.168838183,36.1107207072
JIl4gbnh_cORSjSrZgOjAQ,Dino's Lounge,57,0:0-23:0,-115.151978071,36.1525048165
zLhYKoMsZfaFwtdobEjblw,Art Bar,32,15:0-23:0,-115.1415053,36.1717189
Z8nyLyhdC0Fn5PkOZeDoGg,PT's,16,0:0-23:0,-115.062948798,36.1449247536
qQIUMQJ0pMiiYpygql3Zdg,The Lodge At Fort Apache,32,0:0-23:0,-115.2970875,36.0834198
JpPlBOJg9fb4Ib_iQnnURw,Jake's Bar,33,0:0-23:0,-115.118491539,36.1456727087
qSP6RqBJUyJRsQKTarlo6g,Artisan Hotel Boutique,51,0:0-23:0,-115.1697916,36.1436722
sxrubytQT4TvSZJRDCAavQ,5th Avenue Pub,14,0:0-23:0,-115.1461593,36.1592271
1KhBzrqmU164bss64jR5uA,Rick's Rollin Smoke BBQ & Tavern,63,10:0-22:0,-115.145457,36.161205
kpC__sWtWkLdSOI2xxdirg,Paddy's Pub,13,0:0-23:0,-115.1000111,36.1136535
bK_eTLw_uEuEyMzdZlKN6A,Sensi,66,17:30-22:30,-115.177001,36.11199
J5ylw6DXGmQ6hM06Ne3XHw,The Phoenix Bar & Lounge,44,0:0-23:0,-115.1976095,36.1439891
IRbgMt0cVuzK1KSppU16_Q,Andrea's,65,18:0-22:30,-115.166711078,36.1260222006
8IY7Ke86FdTCAgidNTk8eA,Apache Joes Bar & Grill,26,0:0-23:0,-115.029413,36.097435
vPWvyl9gxmuOIXDBL6lSpw,She by Morton's,42,17:30-23:0,-115.175531803,36.1078245654
y4jBVV_r8sVnz0WBEQrvMQ,Pete Rose Sports Bar And Grill,41,7:0-23:0,-115.1721927,36.1068162
XXW_OFaYQkkGOGniujZFHg,The Peppermill Restaurant & Fireside Lounge,86,0:0-23:0,-115.163122017,36.1336130336
cPmThZ7Ugpd8eJnIObOy0Q,Olive Garden Italian Restaurant,43,11:0-22:0,-115.331415,36.1596477
lPK3iqwVwFPOMswRrejwZQ,PT's,24,0:0-23:0,-115.079286,36.1010736
ze_yvgQBifCCyZ7Qr2Q0wQ,Dealer's Choice Lounge,30,0:0-23:0,-115.2026114,36.1265884
_TlhZftKs1aXCYX1rLWAGw,La Bayou Casino,48,0:0-23:0,-115.145849,36.17115
mZI_wVrLOjz4M-QIC9n-jA,PT's,22,0:0-23:0,-115.1384919,36.1008854
taXS6xRIjHYAV2ou1HT0Jg,Lion's Den,44,0:0-23:0,-115.169306579,36.1379343576
8jlSRdjL4ARMhS3gXrqJmQ,Pour 24,49,0:0-23:0,-115.1745851,36.1022287
5yhNO4OIxXGGRzA5ULPF7A,Evening Call - Hawaiian Marketplace,13,0:0-23:0,-115.1721069,36.1065513
lomynsQfC1dALfxyh-x_iA,Pkwy Tavern,37,0:0-23:0,-115.289145336,36.1646914353
nNV0E5Nve_dJ1uh_6nTK8w,Island Bar & Lounge,15,0:0-23:0,-115.135870501,36.1411512266
VR8QvH2g-jEG5EfMzA_G9w,Nine Fine Irishmen,75,9:0-23:0,-115.17352,36.103087
ujSKYWhk6kgikVgRbIyLIg,Alto Bar,17,0:0-23:0,-115.174129901,36.1162585462
oXL7Jm7N_dUMKV4Oe-C1lA,Le Central,30,0:0-23:0,-115.168805278,36.1117138709
9M_P2iMIkf6EGZ47DyxaDA,Double Helix Wine & Whiskey Bar,49,10:0-23:0,-115.167872,36.1240615
VsewHMsfj1Mgsl2i_hio7w,LAVO Italian Restaurant & Lounge,70,10:0-23:0,-115.169068691,36.1244339501
QgWPqUuDFm5wF5UpNECZYg,32 Degrees,35,12:0-23:0,-115.169339425,36.1024763443
aKcqKNcbwNydCBnvAA4TeQ,Downtown Grand Hotel & Casino  an Ascend Hotel Collection Member,62,0:0-23:0,-115.141844067,36.1724073419
