business_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
FGL-4F9q8f1su5gAt8g4CQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZLcTzccbEoNkp5_EGKMUnQ,3,5,6,3,0,0,1,0,1,0,0,0,0,0,0,0,6,0,4,10,6,7,6,7
Lv5-2ex4UuxClhVAtCgyZQ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,1,3,5,2,1,2,0,0
jpKWhKMWlOpTH14XW-NwQQ,6,5,11,11,7,14,15,24,6,11,5,1,0,1,0,0,1,4,9,26,22,15,18,8
GMzBNH0IoE3kYFH6dnAm0g,4,4,2,0,1,1,1,0,0,0,1,0,0,0,1,2,4,6,7,8,5,10,13,6
79JLTCODU59FjrfXKU-bHg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
wpws2fFdsSvyPAsPAfIxaA,3,3,6,2,2,0,2,1,0,0,1,0,0,0,0,1,5,1,5,11,12,7,9,7
nmpPmJpNJHnG3b-x4KNTEw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
uz9waRQ_LAxVi2RDtUdp5Q,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,3,6,4,0,1,2,1,1
2Jn0nyCn-NvOQYvMro0x_w,3,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,4,3,2,0
XF_PHr0q5-xVf4QJI1QDiw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,1,1
flvHqBtyXSB-FP3eNJdkGg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
aicV67jbV6CG6FwjsZqG4w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
